product_key,product_id,product_category,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,last_updated
12507,60a3aec19dc1a866e9cf6a6b4430916d,Unknown,1,1450,45,15,35,2025-09-21
12508,60a82b9f55ecd2035ad8d9c61e2afe18,Unknown,1,200,32,3,23,2025-09-21
12509,60a8d8f0434c4531bf310eebf9f19cfe,Unknown,1,200,26,10,22,2025-09-21
12510,60aa11b81de4e2fed1ba0961cbfc97e3,Unknown,2,497,19,12,13,2025-09-21
12511,60aee8f4bd3599ab0fcd1dcf285c9852,Unknown,2,195,18,11,17,2025-09-21
12512,60b8232efc6b30822171dff08d6c439f,Unknown,2,2133,17,15,17,2025-09-21
12513,60b84165fc418389757838f274b728e6,Unknown,1,13000,30,32,30,2025-09-21
12514,60bb4500843105345ef9541e59a7a87a,Unknown,1,1200,40,10,37,2025-09-21
12515,60bc15240c03ba82f305cd923bd93598,Unknown,1,450,18,18,18,2025-09-21
12516,60bf0da113cefe56a54ccc46f7758563,Unknown,1,3050,43,12,22,2025-09-21
12517,60bf1bc45f1207a9d08863c1f6d390c8,Unknown,5,150,16,9,11,2025-09-21
12518,60c031bf1162848b7ee14f56f432285b,Unknown,2,225,18,11,13,2025-09-21
12519,60c4a6df513180268f7ee401b30f3c1b,Unknown,1,350,33,3,36,2025-09-21
12520,60c7abb839b47c7e3732ff91c16c7c2d,Unknown,1,12950,68,26,44,2025-09-21
12521,60c93709754c1b56d6fcc7187a4810f3,Unknown,1,2700,30,30,30,2025-09-21
12522,60cf4effb6947283fa638d570bd07318,Unknown,4,4500,80,70,28,2025-09-21
12523,60cfed7bb114878f269131d2857b226d,Unknown,2,400,16,16,16,2025-09-21
12524,60d0556ba3ec09b00a4656eafb0a2760,Unknown,4,300,16,5,23,2025-09-21
12525,60d1e2123927bc621354b0ab11cc8fd5,Unknown,0,300,16,19,16,2025-09-21
12526,60d49071f68566b7254c39a7d4ea5c1c,Unknown,2,100,19,8,13,2025-09-21
12527,60d60857503b0e721781320f4fa28acf,Unknown,3,11850,64,12,37,2025-09-21
12528,60de781b3b48e9203b98776db5bd3035,Unknown,1,250,21,17,17,2025-09-21
12529,60deed43085d22ed6326c2f10336d8c4,Unknown,1,8050,55,25,35,2025-09-21
12530,60dfe129ad287ca8cd2656a8151138ad,Unknown,3,2450,105,3,70,2025-09-21
12531,60e47589d616c8d62f908800260e102c,Unknown,1,3900,31,6,29,2025-09-21
12532,60e68dc2013929af2b3b5408e2da87fd,Unknown,5,550,32,11,20,2025-09-21
12533,60e77eeb5275ed33a04d1fd482feaac8,Unknown,1,50,40,2,24,2025-09-21
12534,60e931f4bf462d9fd360b3d3b1ccaaab,Unknown,1,100,16,5,16,2025-09-21
12535,60ee9861f35c13d4a3a2bc10e86bb05b,Unknown,2,1567,35,25,28,2025-09-21
12536,60f1546ceca9c1dfd87b26c9c6482846,Unknown,3,5900,65,12,45,2025-09-21
12537,60f3f578a77557a165e174623faa427c,Unknown,2,425,21,16,16,2025-09-21
12538,60f560fe3dd8adc165becf182ec8f834,Unknown,2,3450,60,15,15,2025-09-21
12539,60f61a8c9946c02343e43b76bd909a86,Unknown,1,11750,70,22,50,2025-09-21
12540,60f98d8f55a602509885faf42c0095a2,Unknown,1,343,18,14,15,2025-09-21
12541,61038607552ec7c9d5a534afcde11b4e,Unknown,1,125,23,13,23,2025-09-21
12542,6106cd1748e2686c10094695142f7346,Unknown,1,890,21,16,21,2025-09-21
12543,6109d0cae3bcb57d579bc0fab6e61814,Unknown,1,1250,49,10,34,2025-09-21
12544,610a37c2cc32f63b7dfdafef64e5069f,Unknown,1,1400,25,32,25,2025-09-21
12545,610ab592e0d325dee460ae2c00f1a85c,Unknown,1,1350,16,26,11,2025-09-21
12546,610c3b58469571bff2cbdc50c0393ee0,Unknown,1,400,16,16,26,2025-09-21
12547,610c673331ac3c4fa0f393ce5af9aa2e,Unknown,1,150,22,11,16,2025-09-21
12548,610e045d4ebcfde8d0c8991e8b1f39bb,Unknown,1,400,16,10,11,2025-09-21
12549,61103d1d05a6d55579890d0dba01eda6,Unknown,2,250,18,7,17,2025-09-21
12550,61107c91091400f4c4523ed7b461a20e,Unknown,3,12150,63,37,29,2025-09-21
12551,6113c803231ccd88d4f0d30cb9b3edec,cool_stuff,2,400,60,16,11,2025-09-21
12552,61163b3973f637171715b4698c9df7f9,Unknown,2,1100,34,28,21,2025-09-21
12553,6116878328502f42bbb8076639799b82,cool_stuff,1,813,24,18,39,2025-09-21
12554,61194019f380f0b760c31e66ee97e50d,Unknown,1,400,16,10,11,2025-09-21
12555,611a736015e65141abd844f0f37c84af,Unknown,1,450,16,10,16,2025-09-21
12556,612333e41128203342c1dc089808f3ad,Unknown,1,3550,16,30,15,2025-09-21
12557,612a71b9833d6a383aab0aefd3995583,Unknown,1,200,26,14,14,2025-09-21
12558,612be997cd3154e32e1e585d478571b1,Unknown,1,18900,62,35,52,2025-09-21
12559,612c7f49d1026f7beded75464b574f81,Unknown,10,200,28,11,14,2025-09-21
12560,612da1ab2099d81e7da8a5769663c1ea,Unknown,1,975,19,20,15,2025-09-21
12561,612e4aedc946db0cf1a5b9e1f2f81272,Unknown,3,250,17,7,12,2025-09-21
12562,612f9101c59a6a365b661f2546fdceda,pet_shop,1,500,25,20,20,2025-09-21
12563,612fc86af2e1c8927886a7503dcc67a1,Unknown,1,1600,33,27,26,2025-09-21
12564,6131240aedf34224270cd6f07e8229e4,Unknown,1,250,28,6,31,2025-09-21
12565,613221d716be89edd3bb436c8060cd05,Unknown,2,22700,62,16,49,2025-09-21
12566,6139fa69b55f0d2940a87602dd20892d,Unknown,2,100,24,2,17,2025-09-21
12567,613a1da144b1ad65ab2cba8d417ad350,audio,1,1300,25,15,30,2025-09-21
12568,613d093272cb8f74f25a01e430155a6a,Unknown,1,1050,38,41,39,2025-09-21
12569,613db2ca288a12dd07e6fb99974800e8,Unknown,2,400,17,21,11,2025-09-21
12570,61447f1b201702e05090de1afd35c560,Unknown,5,350,19,11,23,2025-09-21
12571,61472ba502ffe30e46fd1b0565087f95,Unknown,1,3600,41,10,22,2025-09-21
12572,6147f365b989950e8622a89e573d913e,Unknown,1,1150,21,13,21,2025-09-21
12573,6149b0a01ae42fccf651cfbef08979c7,Unknown,4,4700,70,30,30,2025-09-21
12574,614a7083f3c1a64a1829fee6bc60d90d,Unknown,2,100,19,3,11,2025-09-21
12575,614c372933e8129d83b410afdbbb5305,Unknown,1,1400,16,19,15,2025-09-21
12576,614d9b959168fce3e0cbd0645acbb666,Unknown,2,400,16,28,16,2025-09-21
12577,614dd74b96d1a51792de2d9a3475145a,Unknown,4,500,16,12,16,2025-09-21
12578,61509eaebb2d4bd1a7511b1a75703f8c,Unknown,1,300,25,2,17,2025-09-21
12579,6156141755987eaf93bc9b959601db45,Unknown,1,13800,65,35,55,2025-09-21
12580,6157bc1be1e8edc531fc0c94dddf5ac9,Unknown,6,300,17,4,12,2025-09-21
12581,615cdd12d2db03b570f68c5ac19ab026,Unknown,3,2667,28,37,33,2025-09-21
12582,615ee56e97eef79c2b855111d9434dcf,Unknown,1,450,30,10,17,2025-09-21
12583,616042729c11849827291496b18e9ec5,Unknown,1,300,16,16,16,2025-09-21
12584,6160c6145b50c401702912baf0fd7de5,Unknown,1,4000,31,42,43,2025-09-21
12585,6164a01ab8ccd7fd2c68f5316aa8bec6,Unknown,1,1150,26,42,26,2025-09-21
12586,6165a3006a26ed2835cd16fab97442ba,Unknown,3,950,16,40,16,2025-09-21
12587,6167837141fac33cf09874ab78dcca86,Unknown,3,750,22,12,33,2025-09-21
12588,616916cbe0a6e8a16fdacd908f05d030,Unknown,4,200,30,12,20,2025-09-21
12589,616968e81dfe76aade96cd6f673b6d24,Unknown,1,501,23,18,17,2025-09-21
12590,6169cdc0468023121be6baa425e3bc6f,cool_stuff,1,1250,40,40,30,2025-09-21
12591,616b8608587aed2e11f568e82ee10c58,Unknown,2,550,20,20,20,2025-09-21
12592,616c1294c57a15354902fb69420fdc2f,Unknown,1,1400,45,15,35,2025-09-21
12593,616c497aa9cc2d4ce93eb380cf5cc121,Unknown,1,30000,45,15,35,2025-09-21
12594,616e6167ea0f56aab9c99b6a4ccde743,Unknown,1,2800,28,23,23,2025-09-21
12595,617186c3d97ea56c9c683a8a3974e8c1,Unknown,1,550,21,12,20,2025-09-21
12596,6171e0ffb665e527d521c2435e065644,cool_stuff,3,400,16,19,15,2025-09-21
12597,6173741c2ed0c265a1b002af9e7ecf08,Unknown,2,125,20,16,16,2025-09-21
12598,6177675afbea0665b11380c36caf10bd,Unknown,1,1700,45,15,35,2025-09-21
12599,61779602040b50203b4cdb85dbf2fa83,Unknown,2,25700,45,40,32,2025-09-21
12600,61787f92f08a18258c0267e53cb9c1cb,Unknown,3,300,22,8,15,2025-09-21
12601,617a578b153fcf293811a090d2f0a02c,cool_stuff,2,80,19,11,11,2025-09-21
12602,617b2c9690ee4be07358dea49773c281,Unknown,1,1050,36,10,36,2025-09-21
12603,617f3626c1224c1c2afc6c9a4cecfcb1,Unknown,2,20850,65,37,52,2025-09-21
12604,6180d1972499e39b4313fce108e75a8d,Unknown,2,1100,45,10,15,2025-09-21
12605,6186a25dd2b885087bbf0863e5245d46,Unknown,1,900,35,5,27,2025-09-21
12606,6186e311c6a52e7438c538015e82cda4,Unknown,1,283,17,9,14,2025-09-21
12607,6189e02e0740fb983b93e8075e965290,Unknown,1,250,16,4,11,2025-09-21
12608,618a3fd33448d434c96fd55360397e25,pet_shop,2,500,20,20,20,2025-09-21
12609,618a8dac41d5f04a248927a5f44c1f13,Unknown,3,1100,33,19,12,2025-09-21
12610,618c65cb5359281b2c830b9f3f2e1f36,Unknown,3,8238,44,28,36,2025-09-21
12611,618c8ad142ed5727e5381181fda0d7c9,consoles_games,2,800,20,20,20,2025-09-21
12612,61919b39651acb61ec24307ed8b9502d,Unknown,1,250,17,4,16,2025-09-21
12613,619215fa0c29f244c5aa21084cf8d957,pet_shop,1,825,16,14,21,2025-09-21
12614,619276505340bdbe2845a35afde86cc0,Unknown,1,350,16,12,12,2025-09-21
12615,61928d5aa0738540798d3a57a38717f2,pet_shop,1,250,16,16,16,2025-09-21
12616,61937887eb6ee0b405a5759756426486,Unknown,4,825,31,15,25,2025-09-21
12617,61963c77fd2c3db173915d9dc837ee12,Unknown,1,16050,70,50,45,2025-09-21
12618,61984b4164968929229a5bed244e353d,Unknown,3,850,38,13,25,2025-09-21
12619,619d2ba7f3d5ad00cbd93ecd49789a44,consoles_games,4,400,28,4,18,2025-09-21
12620,619d72a5e53d41d7646274a3fa20c2c4,Unknown,1,242,22,14,14,2025-09-21
12621,619ed4783d277b83ffa8666749d8eb4b,Unknown,2,350,16,12,12,2025-09-21
12622,61a15da36ca0448be0565f8ee41dd37e,Unknown,0,1000,18,20,18,2025-09-21
12623,61a38bd03317883e6e6501dfa2b16430,Unknown,1,606,20,14,18,2025-09-21
12624,61a4100ccd6d9c4c808a1fd954ddb8ad,Unknown,4,1450,24,24,24,2025-09-21
12625,61a53738adc5c0e8d243553320f9ba1c,Unknown,1,8809,52,52,17,2025-09-21
12626,61a7263fdb4809852aef0552a2c38342,Unknown,7,6900,30,15,20,2025-09-21
12627,61aa436324fa31453598a454e10b2cb7,Unknown,1,900,23,18,18,2025-09-21
12628,61b5c300f3e56ac6bda4cb54de396f9b,Unknown,1,200,25,2,18,2025-09-21
12629,61b6e5d2e3ee58d2b341b8ef1a652b26,Unknown,1,750,30,10,25,2025-09-21
12630,61b82c5df7252c3a4484943ebadd2a4d,Unknown,2,200,18,8,18,2025-09-21
12631,61ba71a0b111e24da5c8fd2f0e61b0c1,Unknown,2,4900,32,39,41,2025-09-21
12632,61bb78313bc87f6637f26b39d8008ea7,Unknown,2,300,16,3,15,2025-09-21
12633,61bbe1ad333e0ba8a8d32e1f7572ca31,Unknown,2,175,21,11,13,2025-09-21
12634,61bd46a698da866fe12ac56c1eaa1b09,Unknown,3,2250,42,25,15,2025-09-21
12635,61bd5c44104358d0af199e259821d2b8,Unknown,3,450,30,20,20,2025-09-21
12636,61be4e522756a21071b8a02c2650bd3e,Unknown,1,8400,39,13,70,2025-09-21
12637,61c039cc24b6e1191cc4673fbdd92ebd,Unknown,1,800,30,5,22,2025-09-21
12638,61c3baf8e492c73dddd8f0d972e1646c,Unknown,5,4850,47,19,23,2025-09-21
12639,61c59ebbb2d9510287434ab66f6fc237,Unknown,6,6050,56,11,32,2025-09-21
12640,61c9ce380f22395eecde18d76d118c47,Unknown,2,200,22,16,22,2025-09-21
12641,61d01171a3784bab50137290350e5332,Unknown,4,500,25,15,15,2025-09-21
12642,61d4de5bc97fe391e6a42d7520a3551f,pet_shop,1,300,19,19,19,2025-09-21
12643,61d52f4882421048afd530db53d6f230,Unknown,1,500,36,18,27,2025-09-21
12644,61d83b8d80a61b5fd688471b5b273b5f,Unknown,1,284,23,12,18,2025-09-21
12645,61d980017b9f55ac2451dbf0bdb849f2,Unknown,1,50,35,90,45,2025-09-21
12646,61d98ab649b0e6e5ac66ded3d2d38fa0,Unknown,1,600,16,35,25,2025-09-21
12647,61df31fa1090e36db0b04775b1df4b10,Unknown,2,350,23,7,18,2025-09-21
12648,61e0273e790dee51cd095c1ea887bf23,Unknown,1,150,16,6,12,2025-09-21
12649,61e10f3719455e41bd5956ef8dc29092,Unknown,1,1500,30,10,17,2025-09-21
12650,61e2cc02b96d5d61c27e21754260dccd,Unknown,1,300,25,11,11,2025-09-21
12651,61e329738b9e981ce72423df7d858028,Unknown,4,1400,30,10,30,2025-09-21
12652,61e8bddb5e00dffe8bfbf972cf3fdf18,Unknown,4,1050,30,15,15,2025-09-21
12653,61e8dfe8d80294860f85e9f5cea7cceb,Unknown,2,11700,59,59,19,2025-09-21
12654,61e9110d123ee94fcee4f409df7f4ec8,pet_shop,2,850,24,20,24,2025-09-21
12655,61e9a389f1bef5181fc96e33f0dc16a6,Unknown,0,900,17,5,28,2025-09-21
12656,61ea03fa426c7d0c074eb8a7c8e03a99,Unknown,1,300,42,5,29,2025-09-21
12657,61ea2822df120991dbcf5814a5e8c675,pet_shop,1,150,16,16,11,2025-09-21
12658,61eee7a9f1884caed59c316047c5832f,Unknown,4,1200,22,13,16,2025-09-21
12659,61f1894bca50fa7898bae067ef40bfb7,Unknown,7,200,16,2,11,2025-09-21
12660,61f892cad282d3059bd33ae0eef5b02d,Unknown,1,500,35,7,27,2025-09-21
12661,61fd556e5319f0e1dfed3ecb8d3bb778,pet_shop,1,400,20,19,19,2025-09-21
12662,61fef484fda8aa0f5bad54aa9c640d3f,Unknown,5,450,39,6,27,2025-09-21
12663,61ff9632e46597dcf1064ae00e262234,Unknown,3,50,16,3,11,2025-09-21
12664,6205a1c1b1de4a917061c0f3745eebcd,Unknown,2,350,17,6,12,2025-09-21
12665,62084031a76caa648aeed58ef2fcfbff,Unknown,3,7767,38,34,39,2025-09-21
12666,620af218f5c91a81482e4555864aa4db,Unknown,3,9850,58,9,27,2025-09-21
12667,620b45f968a49556658d15ef8560a30d,Unknown,1,1100,16,16,16,2025-09-21
12668,620ea491128bf83c51950ac006de001d,Unknown,5,900,65,13,25,2025-09-21
12669,620f37abb44d006ced91c81d81db0412,Unknown,3,150,17,7,17,2025-09-21
12670,6210c771a72a233f0e2b0430911ba858,Unknown,4,1350,35,25,35,2025-09-21
12671,6211cde2a8e52071bbb756f59569701b,consoles_games,3,800,20,20,20,2025-09-21
12672,62177bb58dda374cc02e6cd2616996a1,Unknown,3,850,60,30,30,2025-09-21
12673,6217dab6fce05a4924116e90d7f301c1,Unknown,1,1000,36,22,25,2025-09-21
12674,621825925438424fa89b11502fe477cc,Unknown,1,200,33,6,12,2025-09-21
12675,6219295d42e02e53a4c770698fccf630,Unknown,1,350,16,12,14,2025-09-21
12676,62193e3c21994f1b746c4bd4f0c2e287,Unknown,1,400,18,9,16,2025-09-21
12677,621b15d249d471192c1bd7ade2dd8b86,Unknown,2,300,16,2,11,2025-09-21
12678,621dce691c2ff3f99e21c21057ddc0ba,Unknown,2,950,50,16,16,2025-09-21
12679,62224b433a431310bf27129938ad9f64,Unknown,6,700,49,12,27,2025-09-21
12680,6224528686b1996df2916984f548d310,consoles_games,8,1000,20,30,20,2025-09-21
12681,62298e8302e154172f8904c0c2fc620d,Unknown,1,5000,75,25,25,2025-09-21
12682,622a3f08e882eef68dd982a5d0feee69,Unknown,1,3225,24,24,23,2025-09-21
12683,622bad99b4296aade0783ebecdd3fa15,Unknown,1,400,27,6,25,2025-09-21
12684,622d3b263cd40b06e1eeea144fb83f19,Unknown,1,250,21,4,13,2025-09-21
12685,622fb07f77013b1ad62c83a2229d92dc,Unknown,1,1000,25,25,25,2025-09-21
12686,623b4f1591eeb1d9019c79ecccd8ded5,Unknown,4,5200,30,40,15,2025-09-21
12687,623ca22610ff4563843c9568e1f9c870,Unknown,1,9700,25,60,25,2025-09-21
12688,623eb5b692e915575c7392ca5cd5cd53,Unknown,1,350,27,10,27,2025-09-21
12689,623eee74e76dce26984376983737af86,Unknown,5,17800,50,50,50,2025-09-21
12690,623fb8cc5f36842aa32650e2208a08c8,Unknown,3,200,18,8,13,2025-09-21
12691,62410fbefbe7df2abf7e6b23e64255ee,Unknown,7,8050,43,32,22,2025-09-21
12692,624763d3909ffa36098f91ce1e458ed4,Unknown,1,233,17,12,12,2025-09-21
12693,624846a50026c57927e1156335b120f6,Unknown,7,350,50,20,22,2025-09-21
12694,62487ad072596c457fd65db240a755b8,Unknown,1,4725,58,15,53,2025-09-21
12695,6249107c28285443c430b2663f3e49db,Unknown,4,200,25,8,18,2025-09-21
12696,624a104988a613eba3eae6cd9132d397,Unknown,1,450,59,13,38,2025-09-21
12697,624a71194ff2a5badf71b7870f88f24f,Unknown,1,750,20,14,13,2025-09-21
12698,624b5655a9d76b5a0e7d780dc4733887,Unknown,2,200,19,4,11,2025-09-21
12699,624dfd4e171c102a6b6f50a83e522019,Unknown,1,1050,35,30,21,2025-09-21
12700,62509b4a04d6e50559ab943122e6a724,Unknown,2,3500,40,14,35,2025-09-21
12701,625218e2e2b4668a47d08911e0def1a4,Unknown,3,1200,29,33,29,2025-09-21
12702,6252b27a90918a7503170102a8b630a9,Unknown,3,300,19,6,13,2025-09-21
12703,6253337f05bc888dc4b35d45d1ec3a64,Unknown,1,1875,27,17,27,2025-09-21
12704,625522e2041f5759bc483af612e22718,Unknown,1,1450,35,19,45,2025-09-21
12705,6255356ea20f71ebc7015ca970718bb6,Unknown,2,500,26,16,14,2025-09-21
12706,6256f069a778d733a18702d577570abf,Unknown,1,3600,45,11,15,2025-09-21
12707,625a5d3dc87b556165f33a639f24bd4a,Unknown,2,700,17,5,28,2025-09-21
12708,625d78433e8cc9aadb5a88b4e45e4a30,Unknown,1,450,16,2,23,2025-09-21
12709,625dac8156b3157351e7257305148f3f,Unknown,1,175,18,12,17,2025-09-21
12710,62633ec6c321f244f230ae94e9864d6a,Unknown,1,125,21,6,14,2025-09-21
12711,6263969289f84cd8bde876597407657d,market_place,1,5350,16,50,45,2025-09-21
12712,62644f19deb898e43ebdcd29ff3d9361,cool_stuff,1,900,28,20,20,2025-09-21
12713,6269367991dd832f09999605131f2c54,Unknown,1,400,30,30,30,2025-09-21
12714,626a944b34a60ab69c2fcf2827163c84,Unknown,1,600,16,4,13,2025-09-21
12715,626cba3eb1a1ac40b2f6e3ad4fd1038c,Unknown,2,1050,25,21,18,2025-09-21
12716,626f55dacc29e4f934bdb3e4f3be83b4,Unknown,1,2025,32,15,22,2025-09-21
12717,626fcce994b573d0bd54d6447d5badd3,Unknown,0,300,18,6,11,2025-09-21
12718,627025506c84c8b1d34791a89aa3a8dd,Unknown,4,500,20,30,15,2025-09-21
12719,62725a92101c725a6430182a7261416f,Unknown,1,150,16,5,16,2025-09-21
12720,627290fff23f56cd331134527afdb44c,Unknown,1,800,53,8,11,2025-09-21
12721,62744bf012b60074e5fa0fcd657cbd34,Unknown,4,400,50,3,25,2025-09-21
12722,6274a0ea8a8aef3110f12c9a12897680,Unknown,3,300,40,5,40,2025-09-21
12723,6276a9c20b9182d92ffebdb0927c2653,Unknown,4,300,37,2,28,2025-09-21
12724,627c5bdbdb7b5ef9f5e5d123bbdee651,Unknown,1,1400,50,30,30,2025-09-21
12725,627c9ddcab5043db4f8816ce2da1d31c,Unknown,2,150,30,20,20,2025-09-21
12726,627d58d6a24ab3695604a3c4d8fb8e48,Unknown,8,825,43,19,18,2025-09-21
12727,627dc84ce949186519dbddc2f58fbdfc,Unknown,3,200,16,11,11,2025-09-21
12728,627dce1ab24323cb7ac147cad5ac0b8c,Unknown,1,1200,27,3,15,2025-09-21
12729,6281a79f478d260d81da138f7e03c0bb,Unknown,3,2400,105,3,70,2025-09-21
12730,628677036f276f6c0792cded8e9211ee,Unknown,1,1300,40,40,40,2025-09-21
12731,62874f62bbdeec35f7cd827b1716c47e,Unknown,2,367,50,3,35,2025-09-21
12732,62892a47bea324c325a4556b66baef9d,Unknown,2,3973,47,30,31,2025-09-21
12733,628b17449083fb34688b2959b80bdecd,Unknown,1,4800,42,19,27,2025-09-21
12734,628bbcb76ac6c7d4abf432b345635f47,Unknown,3,1800,84,10,11,2025-09-21
12735,628cfb8a45c95a7b796ea06b006e9384,Unknown,1,50,42,19,25,2025-09-21
12736,628d0ba951ebb8fd1edc5ab3934468e0,Unknown,2,1600,17,17,78,2025-09-21
12737,628f5ed6c14790dcb9233c8dbf596175,Unknown,1,555,30,12,16,2025-09-21
12738,628fb6b9d891eebd296eb3caa5bcb557,Unknown,1,700,16,13,14,2025-09-21
12739,6290a17933bbbd6ece996ef6542f4761,Unknown,1,100,16,5,16,2025-09-21
12740,6291f9025c6b863241bb80ebafa4434e,Unknown,3,200,30,5,20,2025-09-21
12741,6292e8c74db1d4defdbd8244c1101bb6,Unknown,2,150,16,4,12,2025-09-21
12742,62934ff6ef7f25516705459fedd35d20,Unknown,7,1250,22,21,16,2025-09-21
12743,629397d35e30e4a0b7d3da8bf69be7ca,Unknown,7,1900,18,22,20,2025-09-21
12744,629506c6fad04664b0daf2a5105d6748,Unknown,5,2003,37,27,24,2025-09-21
12745,62953ad36e6c894ce69fc72d9a5246f3,Unknown,1,13050,45,15,35,2025-09-21
12746,629576b997e202bfb375fc3538a1c838,Unknown,1,1400,19,28,17,2025-09-21
12747,62962adb9db1eeb96d0dd8fd2eb87875,Unknown,1,900,32,11,11,2025-09-21
12748,62984ea1bba7fcea1f5b57084d3bf885,Unknown,1,1092,30,26,22,2025-09-21
12749,62995b7e571f5760017991632bbfd311,Unknown,1,500,16,25,12,2025-09-21
12750,629beb8e7317703dcc5f35b5463fd20e,Unknown,0,1400,25,25,25,2025-09-21
12751,629cd04871a85607710a2bc120766c0d,cool_stuff,3,3042,37,15,43,2025-09-21
12752,629e019a6f298a83aeecc7877964f935,Unknown,5,1750,30,30,30,2025-09-21
12753,62a068fa5b6d1cb8015c754504a10bfa,Unknown,2,6300,30,40,30,2025-09-21
12754,62a183c5f3895060ba1a8f1415694908,Unknown,5,100,16,9,11,2025-09-21
12755,62a1ce72d0ae030be91a89a46480e1f6,Unknown,1,680,21,19,20,2025-09-21
12756,62a4a26db134b53fdcc0cd817c2175f1,Unknown,1,400,19,28,17,2025-09-21
12757,62a5a3de0af802fb3718a83c74c3ff8d,Unknown,1,2750,25,16,18,2025-09-21
12758,62a6991adbb1e60f5c03a77fae5568ff,Unknown,1,3350,35,20,20,2025-09-21
12759,62abef05dddbd149514e4339c84f7d7d,Unknown,1,200,16,6,11,2025-09-21
12760,62ad9a8972411e333e16347051a98e2a,Unknown,2,113,16,10,12,2025-09-21
12761,62ae6a8f5789aec14529a277c7516def,Unknown,11,2300,41,26,31,2025-09-21
12762,62b07aff118f62756ee579afeedc3eb0,Unknown,2,400,16,12,15,2025-09-21
12763,62b0aaa3af54c1599523aa7505ac5216,Unknown,3,80,20,4,14,2025-09-21
12764,62b0e890638d64f8e51e7418813fea07,Unknown,10,5050,29,37,25,2025-09-21
12765,62b1367807a6fccf6e9492860574950e,Unknown,1,5950,30,30,30,2025-09-21
12766,62b345de0ca18d1c5e3d43e621328461,Unknown,3,150,24,2,17,2025-09-21
12767,62b40d45d531e2cb8b06d7188b627f3d,Unknown,3,100,16,3,23,2025-09-21
12768,62bf07cdb14270c48cf42ca0312986aa,Unknown,1,8100,30,80,30,2025-09-21
12769,62bfda7b1a58cc9a485cb563b99ea48f,Unknown,1,100,24,5,16,2025-09-21
12770,62c2b9bd44500d0305b1e50e2c9bd34d,Unknown,1,300,16,30,20,2025-09-21
12771,62c3fd5a2232fc1adb5a4f7fb863341c,Unknown,1,1125,38,35,38,2025-09-21
12772,62c4a44b3b77e0ccc706446ca23833b1,cool_stuff,1,450,32,7,32,2025-09-21
12773,62c5626fd6b954f27d1766e3f967e549,Unknown,1,350,20,8,20,2025-09-21
12774,62c60792ce6e5bc866f3de3906beace9,Unknown,2,650,27,25,22,2025-09-21
12775,62c666bf15570eefdcd27d600951d1e1,Unknown,1,2383,34,11,34,2025-09-21
12776,62c7230e65fd9da6326284606ee1b197,Unknown,2,472,19,13,15,2025-09-21
12777,62c89abe1afe3a23c17765d462718a4c,Unknown,1,540,23,13,19,2025-09-21
12778,62ca5c25d64eb6e83232fdb4203df305,Unknown,2,7475,54,16,53,2025-09-21
12779,62cf23497081c863dc4b2935c279d5a0,Unknown,1,2700,20,15,20,2025-09-21
12780,62d2c177dc54994c9103c09e92a05c04,Unknown,4,850,22,42,22,2025-09-21
12781,62d2cada321a3e5d770d62425a82a6e0,Unknown,1,500,23,2,16,2025-09-21
12782,62d41a80c366aa2d8644e3270adf8440,Unknown,1,1225,43,15,21,2025-09-21
12783,62d8daeee0db3a60c234c2d1bfd10651,Unknown,1,350,40,4,30,2025-09-21
12784,62dbbad1385feb9b27edf72b31bc46e1,Unknown,1,550,20,20,20,2025-09-21
12785,62de52bc0f87cf3a234c38e196edac91,Unknown,2,250,17,5,12,2025-09-21
12786,62e13d794111f2698dfc039b63ad7359,Unknown,2,1200,69,11,11,2025-09-21
12787,62e2471b884366ac7e2f2b28c3ed62a5,Unknown,1,400,16,18,22,2025-09-21
12788,62e456c867c6e980b926b96362a76468,Unknown,1,700,27,6,32,2025-09-21
12789,62e4ff589b6e84c797971a89d7e55eea,Unknown,3,1200,25,25,25,2025-09-21
12790,62ea504fcbda5b4dd1069fc15e8dde79,Unknown,3,100,30,2,20,2025-09-21
12791,62ea5d617ff74ab3e446aa418e7f67ed,Unknown,0,200,16,2,11,2025-09-21
12792,62ea5f65c53b526eee8ccada76b1446c,Unknown,3,1950,105,3,70,2025-09-21
12793,62ec3446da1cd57bfa1e822a521c31bc,Unknown,1,650,18,8,12,2025-09-21
12794,62edd494805524014c3ca693a51c4d53,Unknown,3,400,24,8,18,2025-09-21
12795,62efb2cde9269a637ebc6d2c0e02edfb,Unknown,2,250,16,6,11,2025-09-21
12796,62f423e57a8c157d3877ee5867d7db88,Unknown,1,50,30,30,25,2025-09-21
12797,62f5caa3d09aa499e778927db65547eb,Unknown,6,1150,45,11,11,2025-09-21
12798,62f68be290c2e9c8403e306bd023041c,Unknown,1,200,16,2,11,2025-09-21
12799,62f7d6b239a31f7931c5b769313887d3,Unknown,1,1500,34,6,41,2025-09-21
12800,62f9a2fb6e52ef49cef0254cecab4ba7,Unknown,1,190,23,16,18,2025-09-21
12801,62faaec8b29ac17a4222e8e4e575b4e1,Unknown,1,850,77,4,45,2025-09-21
12802,62fbbb0a6ac63ddc705968f95f5fb788,Unknown,5,5800,55,16,26,2025-09-21
12803,62fd674a590e093bfc9aa9515d94caee,Unknown,3,2500,27,16,32,2025-09-21
